"","brand","phone","Status","release_year","release_quarter","headphone_jacks","composer","MP3","monophonic","polyphonic","wav","vibration","acc","bluetooth","browser_type","GPS","Java","SMS","MMS","IM","Email","Push_Email","Thread","Radio","Resolution","Screen_size","talk_time","weight_in_g","Keyboard","Primary","Secondary"
"949","BLU","Samba Elite","Available",2011,"Q3","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",312,2,210,69,"QWERTY",2,0
"950","BLU","Samba JR","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","Yes","No","No","No","Yes",312,1.77,180,75,"QWERTY",0,0
"951","BLU","Samba Q","Discontinued",NA,"","Yes","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,1.8,480,120,"QWERTY",0.3,0
"952","BLU","Spark","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",1496,2.4,180,59,"None",1.3,0
"953","BLU","Studio 5.3","Available",2012,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,5.3,480,192,"None",5,0
"954","BLU","Swing","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",945,1.77,90,47,"None",1.3,0
"955","BLU","Tank","Available",2012,"Q2","No","No","Yes","No","No","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",360,1.8,960,92,"None",0.3,0
"956","BLU","Tattoo Mini","Available",2011,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","Yes","No","No","No","Yes",891,2,360,54,"QWERTY",1.3,0
"957","BLU","Touch","Discontinued",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","No","Yes",0,3.2,330,120,"None",3.15,0
"958","BLU","Touch Book 7.0","Available",2011,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","WAP 2.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",3256,7,720,382,"None",3.15,0
"959","BLU","Touch Book 7.0 Lite","Available",2012,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","no","HTML","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes",3256,7,0,340,"None",0.3,0
"960","BLU","Touch Book 7.0 Plus","Available",2012,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,7,2100,388,"None",3.15,0
"961","BLU","Touch Book 9.7","Available",2012,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","No","No","Yes","Yes","Yes","No","No",288,9.7,900,430,"None",2,2
"962","BLU","Vivo 4.3","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4.3,1150,120,"None",8,1.3
"963","BLU","Vivo 4.65 HD","Available",2013,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,4.65,1240,130,"None",8,1.3
"964","BLU","Brilliant","Available",2010,"Q4","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",1496,2.2,480,102,"None",2,0
"965","BLU","Click","Available",2010,"Q3","No","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",360,1.77,480,83,"None",0.1,0
"966","BLU","Cubo","Available",2010,"Q4","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",0,2.4,300,110,"QWERTY",2,0
"967","BLU","Deejay","Available",2010,"Q3","No","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",360,1.77,480,83,"None",0,0
"968","BLU","Disco2GO II","Available",2010,"Q4","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",1496,2,480,102,"QWERTY",0.3,0
"969","BLU","Dual SIM Lite","Available",2010,"Q1","No","No","Yes","No","No","No","Yes","No","no","None","No","No","Yes","Yes","No","No","No","No","Yes",360,1.77,480,83,"None",0,0
"970","BLU","EZ2Go","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,2,360,120,"None",0.3,0
"971","BLU","Flash","Available",2010,"Q3","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2,825,82,"None",0.3,0
"972","BLU","Gol","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,1.8,360,92,"None",0.1,0
"973","BLU","Kick","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,1.8,360,92,"None",0.1,0
"974","BLU","Samba","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,1.8,360,96,"QWERTY",0.1,0
"975","BLU","Samba Mini","Available",2010,"Q4","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",1496,2,600,76,"QWERTY",2,0
"976","BLU","Slim TV","Available",2010,"Q3","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",1496,2.2,480,102,"None",2,0
"977","BLU","Smart","Available",2010,"Q4","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",0,3,420,102,"None",2,0
"978","BLU","Speed","Available",2010,"Q4","Yes","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",2378,2.44,480,123,"QWERTY",2,0
"979","BLU","Tango","Available",2010,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1496,2.8,720,94,"None",3.15,0
"980","BLU","Tattoo","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,2,360,104,"QWERTY",0.1,0
"981","BLU","Tattoo TV","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,2,360,104,"QWERTY",0.1,0
"982","BLU","Texting 2 GO","Available",2010,"Q4","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","Yes",0,2,480,104,"QWERTY",0.3,0
"983","BLU","TV2Go","Discontinued",NA,"","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",540,2,360,87,"None",0.3,0
"984","BLU","TV2Go Lite","Available",2010,"Q3","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",540,2,360,87,"None",0.1,0
"985","BLU","Ultra","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","Yes",3776,1.31,480,0,"None",0,0
"986","BLU","Vida1","Available",2010,"Q2","No","No","Yes","No","No","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",0,1.8,360,87,"None",0.1,0
"987","Bosc","909 Dual","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,99,"None",0,0
"988","Bosc","909 Dual S","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,109,"None",0,0
"989","Bosc","Com 207","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,179,"None",0,0
"990","Bosc","Com 509","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,150,"None",0,0
"991","Bosc","Com 607","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,189,"None",0,0
"992","Bosc","Com 608","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,169,"None",0,0
"993","Bosc","Com 738","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,189,"None",0,0
"994","Bosc","Com 906","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,145,"None",0,0
"995","Bosc","Com 908","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,99,"None",0,0
"996","Bosc","World 718","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,189,"None",0,0
"997","Casi","G'zOne Brigade","Discontinued",NA,"","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","Yes","No","Yes","Yes","No","Yes","No","Yes","No",1596,2.9,360,170,"None",3.15,0
"998","Casi","G'zOne CA-201L","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No",3256,4,0,173.8,"None",8,1.3
"999","Casi","G'zOne Commando","Available",2011,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No",3256,3.6,450,154,"None",5,0
"1000","Casi","G'zOne Ravine","Discontinued",NA,"","No","No","Yes","No","No","No","Yes","No","yes","WAP 2.0","Yes","No","Yes","Yes","No","Yes","No","Yes","No",1496,2.2,290,131,"None",3.15,0
"1001","Casi","G'zOne Ravine 2","Available",2011,"Q4","No","No","Yes","No","No","No","Yes","No","yes","HTML","Yes","No","Yes","Yes","No","Yes","No","No","No",1496,2.2,281,138,"None",3.15,0
"1002","Cat","B100","Available",2013,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","Yes","No","Yes","No","No","No","No","No","Yes",1496,2.2,600,136,"None",3.15,0
"1003","Cat","B15","Available",2013,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,960,170,"None",5,0
"1004","Cat","B15 Q","Available",2014,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,960,170,"None",5,0
"1005","Cat","B25","Available",2013,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2,570,161,"None",2,0
"1006","Cat","S50","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",714,4.7,960,185,"None",8,0
"1007","Celko","A10","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,1900,3.5,0,0,"None",1.3,0
"1008","Celko","A200","Available",2012,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4.3,250,147,"None",5,0
"1009","Celko","A90","Available",2012,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,500,128,"None",5,0
"1010","Celko","A500","Available",2014,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3388,5,420,147,"None",5,0
"1011","Celko","A115","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3388,5,1080,164,"None",8,1.3
"1012","Celko","A125","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",4620,4.5,0,78.2,"None",5,1.3
"1013","Celko","A21","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",2204,4,480,115.3,"None",3.15,1.3
"1014","Celko","A35k","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",2204,3.5,0,102,"None",3.15,0
"1015","Celko","A42","Available",2014,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,300,0,"None",5,1.3
"1016","Celko","A43","Available",2014,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,0,0,"None",5,1.3
"1017","Celko","C340","Available",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",360,1.8,0,0,"None",0,0
"1018","Celko","C348+","Available",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",360,1.8,0,0,"None",0,0
"1019","Celko","C349+","Available",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",360,1.8,0,0,"None",0,0
"1020","Celko","C366","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","No","No","No","No","No","No","Yes",360,1.8,0,0,"None",1.3,0
"1021","Celko","C44 Duos","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","No","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1022","Celko","C5055","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","Yes","No","No","No","No","No","No","Yes",1496,2.8,0,90.6,"None",1.3,0
"1023","Celko","C51","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1024","Celko","C6 Star","Available",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1025","Celko","C619","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",360,1.8,0,0,"None",0.3,0
"1026","Celko","C66+","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,90,"None",0,0
"1027","Celko","C7 Jumbo","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","No","No","No","No","No","No","Yes",1496,0,0,0,"None",1.3,0
"1028","Celko","C7010","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",2204,2.8,0,90.6,"None",1.3,0
"1029","Celko","C779","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1030","Celko","C9 Jumbo","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","No","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1031","Celko","Campus Colt A401","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3256,4,0,0,"None",3.15,0
"1032","Celko","Campus Crown Q40","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3256,4,360,109.3,"None",5,0
"1033","Celko","Campus Nova A352E","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",2204,3.5,240,0,"None",2,0
"1034","Celko","Campus One A354C","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",2204,3.5,240,0,"None",2,0
"1035","Celko","Campus Whizz Q42","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3256,4,0,122,"None",5,1.3
"1036","Celko","Glory Q5","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3690,5,360,156,"None",5,1.3
"1037","Celko","Millennia Epic Q550","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",714,5.5,0,143.8,"None",8,2
"1038","Celko","Millennia OCTA510","Available",2015,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",714,5,0,136,"None",8,3.15
"1039","Celko","Q3000","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3388,5,720,167,"None",8,1.3
"1040","Celko","Q44","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3256,4,300,133.6,"None",5,2
"1041","Celko","Q455","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3690,4.5,360,130,"None",8,1.3
"1042","Celko","Q470","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",714,4.7,360,137,"None",8,2
"1043","Celko","Q500 Millennium Ultra","Available",2014,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",714,5,300,149,"None",8,2
"1044","Celko","Win 400","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML5","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,4,0,120.6,"None",5,1.3
"1045","Celko","Xion s CT695","Available",2014,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",188,6.95,0,250,"None",5,0
"1046","Celko","A 107+","Available",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,5,420,0,"None",8,1.3
"1047","Celko","A105","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3256,5,0,0,"None",5,0
"1048","Celko","A112","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,3388,5,0,0,"None",8,1.3
"1049","Celko","A15","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,0,0,"None",3.15,0
"1050","Celko","A20","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,3256,4,0,0,"None",3.15,0
"1051","Celko","A40","Available",2014,"Q1","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,0,126.5,"None",5,0
"1052","Celko","A60","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,3388,4.5,0,0,"None",3.15,0
"1053","Celko","A63","Available",2013,"Q3","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,3256,4,0,0,"None",3.15,0
"1054","Celko","A64","Available",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,4,500,125.6,"None",2,0
"1055","Celko","A66","Available",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes",3388,4.5,300,98,"None",3.15,0
"1056","Celko","A9 Dual","Available",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes",2204,3.5,200,116,"None",2,0
"1057","Celko","AR40","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",3256,4,0,126.5,"None",3.15,0
"1058","Celko","AR45","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",4620,4.5,0,0,"None",5,1.3
"1059","Celko","AR50","Available",2013,"Q4","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",3690,5,0,140,"None",5,0
"1060","Celko","ARR35","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",2204,3.5,0,0,"None",2,0
"1061","Celko","C297","Available",2013,"Q3",NA,"No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1062","Celko","C349i","Available",2013,"Q3",NA,"No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",360,1.8,0,0,"None",0.3,0
"1063","Celko","C399","Available",2013,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1064","Celko","C4040","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1065","Celko","C44+","Available",NA,"","Yes","No","Yes","No","Yes","No","Yes","No","yes","Yes","No","No","Yes","No","No","No","No","No","Yes",1496,2.4,0,0,"None",1.3,0
"1066","Celko","C5050 Star","Available",2013,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.8,0,0,"None",1.3,0
"1067","Celko","C605","Available",2013,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",360,1.8,0,0,"None",0,0
"1068","Celko","C63","Available",2013,"Q3","Yes","No","Yes","No","Yes","No","Yes","No","yes","None","No","No","Yes","No","No","No","No","No","Yes",1496,2.6,0,0,"None",0,0
